TIMESTAMP_x,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep) 
 06/26  23:45:00,20.725,18.76062044,83.25
 06/26  24:00:00,20.6,18.73262618,84
 06/27  00:15:00,20.45,18.67971541,84.75
 06/27  00:30:00,20.3,18.62580616,85.5
 06/27  00:45:00,20.15,18.57091515,86.25
 06/27  01:00:00,20,18.51505029,87
 06/27  01:15:00,19.85,18.45832689,87.75
 06/27  01:30:00,19.7,18.4006349,88.5
 06/27  01:45:00,19.55,18.34197129,89.25
 06/27  02:00:00,19.4,18.28236288,90
 06/27  02:15:00,19.275,18.07556117,89.25
 06/27  02:30:00,19.15,17.86906804,88.5
 06/27  02:45:00,19.025,17.66288347,87.75
 06/27  03:00:00,18.9,17.45702222,87
 06/27  03:15:00,18.75,17.48250324,88.5
 06/27  03:30:00,18.6,17.5055516,90
 06/27  03:45:00,18.45,17.52621734,91.5
 06/27  04:00:00,18.3,17.5445223,93
 06/27  04:15:00,18.3,17.54458671,93
 06/27  04:30:00,18.3,17.54465566,93
 06/27  04:45:00,18.3,17.54471748,93
 06/27  05:00:00,18.3,17.54478421,93
 06/27  05:15:00,19.275,18.50025641,93
 06/27  05:30:00,20.25,19.45583927,93
 06/27  05:45:00,21.225,20.41153352,93
 06/27  06:00:00,22.2,21.36735941,93
 06/27  06:15:00,22.9,21.30621888,87
 06/27  06:30:00,23.6,21.19785894,81
 06/27  06:45:00,24.3,21.03857448,75
 06/27  07:00:00,25,20.82417602,69
 06/27  07:15:00,25.275,20.66514945,66.25
 06/27  07:30:00,25.55,20.493992,63.5
 06/27  07:45:00,25.825,20.31020792,60.75
 06/27  08:00:00,26.1,20.11326051,58
 06/27  08:15:00,26.25,20.32225126,58.5
 06/27  08:30:00,26.4,20.53165024,59
 06/27  08:45:00,26.55,20.74147149,59.5
 06/27  09:00:00,26.7,20.95170028,60
 06/27  09:15:00,26.55,20.50019433,58
 06/27  09:30:00,26.4,20.04744278,56
 06/27  09:45:00,26.25,19.59346281,54
 06/27  10:00:00,26.1,19.13827298,52
 06/27  10:15:00,26.375,19.40929233,52.25
 06/27  10:30:00,26.65,19.68092178,52.5
 06/27  10:45:00,26.925,19.95316443,52.75
 06/27  11:00:00,27.2,20.22602394,53
 06/27  11:15:00,27.2,20.14043771,52.5
 06/27  11:30:00,27.2,20.05455848,52
 06/27  11:45:00,27.2,19.96839635,51.5
 06/27  12:00:00,27.2,19.88194297,51
 06/27  12:15:00,27.35,20.00551258,51
 06/27  12:30:00,27.5,20.1291012,51
 06/27  12:45:00,27.65,20.25270569,51
 06/27  13:00:00,27.8,20.37632105,51
 06/27  13:15:00,27.65,20.46910086,52.25
 06/27  13:30:00,27.5,20.55838266,53.5
 06/27  13:45:00,27.35,20.64424336,54.75
 06/27  14:00:00,27.2,20.72675152,56
 06/27  14:15:00,27.2,20.72626365,56
 06/27  14:30:00,27.2,20.72577428,56
 06/27  14:45:00,27.2,20.7252842,56
 06/27  15:00:00,27.2,20.72479254,56
 06/27  15:15:00,27.2,20.64124738,55.5
 06/27  15:30:00,27.2,20.55744176,55
 06/27  15:45:00,27.2,20.47337591,54.5
 06/27  16:00:00,27.2,20.38904102,54
 06/27  16:15:00,27.2,20.26149916,53.25
 06/27  16:30:00,27.2,20.13333172,52.5
 06/27  16:45:00,27.2,20.00452876,51.75
 06/27  17:00:00,27.2,19.8750781,51
 06/27  17:15:00,27.075,19.81451156,51.25
 06/27  17:30:00,26.95,19.75359026,51.5
 06/27  17:45:00,26.825,19.69231694,51.75
 06/27  18:00:00,26.7,19.63069052,52
 06/27  18:15:00,26.275,19.52672477,53.5
 06/27  18:30:00,25.85,19.41467364,55
 06/27  18:45:00,25.425,19.29475721,56.5
 06/27  19:00:00,25,19.16718777,58
 06/27  19:15:00,24.575,19.03171543,59.5
 06/27  19:30:00,24.15,18.88900973,61
 06/27  19:45:00,23.725,18.73925467,62.5
 06/27  20:00:00,23.3,18.58263261,64
 06/27  20:15:00,23.025,18.58772314,65.75
 06/27  20:30:00,22.75,18.58684375,67.5
 06/27  20:45:00,22.475,18.58014351,69.25
 06/27  21:00:00,22.2,18.56776957,71
 06/27  21:15:00,22.075,18.52094983,71.5
 06/27  21:30:00,21.95,18.4735148,72
 06/27  21:45:00,21.825,18.42546739,72.5
 06/27  22:00:00,21.7,18.37680994,73
 06/27  22:15:00,21.7,18.57258016,74.5
 06/27  22:30:00,21.7,18.76694561,76
 06/27  22:45:00,21.7,18.95993026,77.5
 06/27  23:00:00,21.7,19.1515442,79
 06/27  23:15:00,21.425,18.95713706,79.5
 06/27  23:30:00,21.15,18.76168667,80
 06/27  23:45:00,20.875,18.56519646,80.5
 06/27  24:00:00,20.6,18.36767039,81
 06/28  00:15:00,20.6,18.4591952,81.75
 06/28  00:30:00,20.6,18.5504237,82.5
 06/28  00:45:00,20.6,18.6413637,83.25
 06/28  01:00:00,20.6,18.73201604,84
 06/28  01:15:00,20.6,18.73201604,84
 06/28  01:30:00,20.6,18.73201604,84
 06/28  01:45:00,20.6,18.73201604,84
 06/28  02:00:00,20.6,18.73201604,84
 06/28  02:15:00,20.6,18.7318631,84
 06/28  02:30:00,20.6,18.73171542,84
 06/28  02:45:00,20.6,18.73156024,84
 06/28  03:00:00,20.6,18.73140947,84
 06/28  03:15:00,20.45,18.67870622,84.75
 06/28  03:30:00,20.3,18.6249842,85.5
 06/28  03:45:00,20.15,18.57027085,86.25
 06/28  04:00:00,20,18.51456142,87
 06/28  04:15:00,20.15,18.65885666,87
 06/28  04:30:00,20.3,18.80315546,87
 06/28  04:45:00,20.45,18.94746292,87
 06/28  05:00:00,20.6,19.09176812,87
 06/28  05:15:00,21,19.38617063,86.25
 06/28  05:30:00,21.4,19.67843335,85.5
 06/28  05:45:00,21.8,19.96855404,84.75
 06/28  06:00:00,22.2,20.25650718,84
 06/28  06:15:00,22.75,20.6205487,82.75
 06/28  06:30:00,23.3,20.97928912,81.5
 06/28  06:45:00,23.85,21.33264313,80.25
 06/28  07:00:00,24.4,21.68052879,79
 06/28  07:15:00,24.975,21.94155654,77
 06/28  07:30:00,25.55,22.19194757,75
 06/28  07:45:00,26.125,22.43138531,73
 06/28  08:00:00,26.7,22.65953151,71
 06/28  08:15:00,27.1,22.71789843,69
 06/28  08:30:00,27.5,22.76679871,67
 06/28  08:45:00,27.9,22.80591191,65
 06/28  09:00:00,28.3,22.8349264,63
 06/28  09:15:00,28.45,22.71857926,61.5
 06/28  09:30:00,28.6,22.59802042,60
 06/28  09:45:00,28.75,22.47316046,58.5
 06/28  10:00:00,28.9,22.34389124,57
 06/28  10:15:00,29.45,22.41662637,54.75
 06/28  10:30:00,30,22.47226726,52.5
 06/28  10:45:00,30.55,22.51004593,50.25
 06/28  11:00:00,31.1,22.52916606,48
 06/28  11:15:00,31.1,22.47970371,47.75
 06/28  11:30:00,31.1,22.43014453,47.5
 06/28  11:45:00,31.1,22.38047681,47.25
 06/28  12:00:00,31.1,22.33071557,47
 06/28  12:15:00,31.25,22.20363521,45.75
 06/28  12:30:00,31.4,22.07220194,44.5
 06/28  12:45:00,31.55,21.93631603,43.25
 06/28  13:00:00,31.7,21.79586794,42
 06/28  13:15:00,31.975,21.80150795,41
 06/28  13:30:00,32.25,21.80239707,40
 06/28  13:45:00,32.525,21.79841776,39
 06/28  14:00:00,32.8,21.78945778,38
 06/28  14:15:00,32.8,21.84388892,38.25
 06/28  14:30:00,32.8,21.89821539,38.5
 06/28  14:45:00,32.8,21.95243552,38.75
 06/28  15:00:00,32.8,22.00655725,39
 06/28  15:15:00,32.8,22.00577407,39
 06/28  15:30:00,32.8,22.00499563,39
 06/28  15:45:00,32.8,22.00421618,39
 06/28  16:00:00,32.8,22.00343547,39
 06/28  16:15:00,32.525,21.95428414,39.75
 06/28  16:30:00,32.25,21.90182192,40.5
 06/28  16:45:00,31.975,21.84610647,41.25
 06/28  17:00:00,31.7,21.78720587,42
 06/28  17:15:00,31.425,22.53455145,46.75
 06/28  17:30:00,31.15,23.23444684,51.5
 06/28  17:45:00,30.875,23.89054342,56.25
 06/28  18:00:00,30.6,24.50609707,61
 06/28  18:15:00,30.6,23.83689257,57.25
 06/28  18:30:00,30.6,23.15009726,53.5
 06/28  18:45:00,30.6,22.44482277,49.75
 06/28  19:00:00,30.6,21.72012171,46
 06/28  19:15:00,29.75,22.47998366,53.75
 06/28  19:30:00,28.9,23.10442072,61.5
 06/28  19:45:00,28.05,23.60989158,69.25
 06/28  20:00:00,27.2,24.00991926,77
 06/28  20:15:00,27.2,24.08380286,77.5
 06/28  20:30:00,27.2,24.15746964,78
 06/28  20:45:00,27.2,24.23091065,78.5
 06/28  21:00:00,27.2,24.3041459,79
 06/28  21:15:00,27.075,24.29565753,79.75
 06/28  21:30:00,26.95,24.28612045,80.5
 06/28  21:45:00,26.825,24.27553344,81.25
 06/28  22:00:00,26.7,24.26391452,82
 06/28  22:15:00,26.55,24.22734472,82.75
 06/28  22:30:00,26.4,24.18966434,83.5
 06/28  22:45:00,26.25,24.15089187,84.25
 06/28  23:00:00,26.1,24.11102037,85
 06/28  23:15:00,25.975,24.05994632,85.5
 06/28  23:30:00,25.85,24.00831737,86
 06/28  23:45:00,25.725,23.95613949,86.5
 06/28  24:00:00,25.6,23.9033996,87
 06/29  00:15:00,25.45,23.85949018,87.75
 06/29  00:30:00,25.3,23.81452454,88.5
 06/29  00:45:00,25.15,23.76851454,89.25
 06/29  01:00:00,25,23.72147074,90
 06/29  01:15:00,25,23.72147074,90
 06/29  01:30:00,25,23.72147074,90
 06/29  01:45:00,25,23.72147074,90
 06/29  02:00:00,25,23.72147074,90
 06/29  02:15:00,25,23.65587979,89.5
 06/29  02:30:00,25,23.59012178,89
 06/29  02:45:00,25,23.52419693,88.5
 06/29  03:00:00,25,23.45810356,88
 06/29  03:15:00,24.85,23.41180526,88.75
 06/29  03:30:00,24.7,23.36448722,89.5
 06/29  03:45:00,24.55,23.31615632,90.25
 06/29  04:00:00,24.4,23.26683396,91
 06/29  04:15:00,24.4,23.26691105,91
 06/29  04:30:00,24.4,23.26698656,91
 06/29  04:45:00,24.4,23.26707024,91
 06/29  05:00:00,24.4,23.26714264,91
 06/29  05:15:00,24.4,23.36344268,91.75
 06/29  05:30:00,24.4,23.45938494,92.5
 06/29  05:45:00,24.4,23.55498143,93.25
 06/29  06:00:00,24.4,23.65022461,94
 06/29  06:15:00,24.825,23.77868537,91.75
 06/29  06:30:00,25.25,23.89838536,89.5
 06/29  06:45:00,25.675,24.0090661,87.25
 06/29  07:00:00,26.1,24.11047999,85
 06/29  07:15:00,26.8,24.32184746,81.75
 06/29  07:30:00,27.5,24.5106968,78.5
 06/29  07:45:00,28.2,24.67594304,75.25
 06/29  08:00:00,28.9,24.81643518,72
 06/29  08:15:00,29.175,24.86886317,70.75
 06/29  08:30:00,29.45,24.91732696,69.5
 06/29  08:45:00,29.725,24.96171447,68.25
 06/29  09:00:00,30,25.00196975,67
 06/29  09:15:00,30.275,25.08032767,66
 06/29  09:30:00,30.55,25.15552912,65
 06/29  09:45:00,30.825,25.22752514,64
 06/29  10:00:00,31.1,25.29623503,63
 06/29  10:15:00,31.65,25.46833359,61.25
 06/29  10:30:00,32.2,25.62891408,59.5
 06/29  10:45:00,32.75,25.77760952,57.75
 06/29  11:00:00,33.3,25.91398597,56
 06/29  11:15:00,33.575,25.80473955,54.25
 06/29  11:30:00,33.85,25.68653107,52.5
 06/29  11:45:00,34.125,25.55906392,50.75
 06/29  12:00:00,34.4,25.42198353,49
 06/29  12:15:00,34.7,25.45570857,48
 06/29  12:30:00,35,25.484719,47
 06/29  12:45:00,35.3,25.50887174,46
 06/29  13:00:00,35.6,25.52806416,45
 06/29  13:15:00,35.725,25.51602582,44.5
 06/29  13:30:00,35.85,25.50283347,44
 06/29  13:45:00,35.975,25.48848558,43.5
 06/29  14:00:00,36.1,25.47296078,43
 06/29  14:15:00,36.1,25.4722916,43
 06/29  14:30:00,36.1,25.47161182,43
 06/29  14:45:00,36.1,25.47093971,43
 06/29  15:00:00,36.1,25.47025671,43
 06/29  15:15:00,36.1,25.47025671,43
 06/29  15:30:00,36.1,25.47025671,43
 06/29  15:45:00,36.1,25.47025671,43
 06/29  16:00:00,36.1,25.47025671,43
 06/29  16:15:00,35.975,25.48582306,43.5
 06/29  16:30:00,35.85,25.50020537,44
 06/29  16:45:00,35.725,25.51343188,44.5
 06/29  17:00:00,35.6,25.52550538,45
 06/29  17:15:00,35.45,25.62667724,46
 06/29  17:30:00,35.3,25.72443369,47
 06/29  17:45:00,35.15,25.81885373,48
 06/29  18:00:00,35,25.91000703,49
 06/29  18:15:00,34.575,25.82278362,50.25
 06/29  18:30:00,34.15,25.72793819,51.5
 06/29  18:45:00,33.725,25.62568046,52.75
 06/29  19:00:00,33.3,25.5162034,54
 06/29  19:15:00,32.75,25.39009645,55.75
 06/29  19:30:00,32.2,25.25126868,57.5
 06/29  19:45:00,31.65,25.10019053,59.25
 06/29  20:00:00,31.1,24.93725434,61
 06/29  20:15:00,30.975,24.91666535,61.5
 06/29  20:30:00,30.85,24.8952688,62
 06/29  20:45:00,30.725,24.87308985,62.5
 06/29  21:00:00,30.6,24.8501189,63
 06/29  21:15:00,30.45,24.89053949,64
 06/29  21:30:00,30.3,24.92864491,65
 06/29  21:45:00,30.15,24.96448344,66
 06/29  22:00:00,30,24.99808898,67
 06/29  22:15:00,29.575,25.02719219,69.5
 06/29  22:30:00,29.15,25.04221793,72
 06/29  22:45:00,28.725,25.04371681,74.5
 06/29  23:00:00,28.3,25.03220646,77
 06/29  23:15:00,28.175,24.99100766,77.5
 06/29  23:30:00,28.05,24.94918202,78
 06/29  23:45:00,27.925,24.906744,78.5
 06/29  24:00:00,27.8,24.86368181,79
 06/30  00:15:00,27.65,24.72281378,79
 06/30  00:30:00,27.5,24.58196091,79
 06/30  00:45:00,27.35,24.44111725,79
 06/30  01:00:00,27.2,24.30028649,79
 06/30  01:15:00,27.2,24.30009611,79
 06/30  01:30:00,27.2,24.29990419,79
 06/30  01:45:00,27.2,24.29971148,79
 06/30  02:00:00,27.2,24.29951613,79
 06/30  02:15:00,27.075,24.29121803,79.75
 06/30  02:30:00,26.95,24.28185658,80.5
 06/30  02:45:00,26.825,24.27144984,81.25
 06/30  03:00:00,26.7,24.26000644,82
 06/30  03:15:00,26.55,24.2237787,82.75
 06/30  03:30:00,26.4,24.18641456,83.5
 06/30  03:45:00,26.25,24.14793289,84.25
 06/30  04:00:00,26.1,24.10834327,85
 06/30  04:15:00,26.1,24.10834327,85
 06/30  04:30:00,26.1,24.10834327,85
 06/30  04:45:00,26.1,24.10834327,85
 06/30  05:00:00,26.1,24.10834327,85
 06/30  05:15:00,26.25,24.14793289,84.25
 06/30  05:30:00,26.4,24.18641456,83.5
 06/30  05:45:00,26.55,24.2237787,82.75
 06/30  06:00:00,26.7,24.26000644,82
 06/30  06:15:00,26.975,24.34146817,80.75
 06/30  06:30:00,27.25,24.41950167,79.5
 06/30  06:45:00,27.525,24.4940463,78.25
 06/30  07:00:00,27.8,24.56503661,77
 06/30  07:15:00,28.2,24.74847492,75.75
 06/30  07:30:00,28.6,24.92720963,74.5
 06/30  07:45:00,29,25.10113763,73.25
 06/30  08:00:00,29.4,25.27018445,72
 06/30  08:15:00,29.825,25.49767604,71
 06/30  08:30:00,30.25,25.72122658,70
 06/30  08:45:00,30.675,25.94075288,69
 06/30  09:00:00,31.1,26.15620288,68
 06/30  09:15:00,31.25,26.16317007,67.25
 06/30  09:30:00,31.4,26.168651,66.5
 06/30  09:45:00,31.55,26.17264892,65.75
 06/30  10:00:00,31.7,26.17514266,65
 06/30  10:15:00,32.25,26.3520675,63.25
 06/30  10:30:00,32.8,26.51774462,61.5
 06/30  10:45:00,33.35,26.67182095,59.75
 06/30  11:00:00,33.9,26.81390036,58
 06/30  11:15:00,34.175,26.80595052,56.75
 06/30  11:30:00,34.45,26.79268255,55.5
 06/30  11:45:00,34.725,26.77396696,54.25
 06/30  12:00:00,35,26.74966126,53
 06/30  12:15:00,35.15,26.77171939,52.5
 06/30  12:30:00,35.3,26.7926584,52
 06/30  12:45:00,35.45,26.81248064,51.5
 06/30  13:00:00,35.6,26.83116386,51
 06/30  13:15:00,35.725,26.7740744,50.25
 06/30  13:30:00,35.85,26.71505951,49.5
 06/30  13:45:00,35.975,26.65408143,48.75
 06/30  14:00:00,36.1,26.59111579,48
 06/30  14:15:00,36.1,26.59111579,48
 06/30  14:30:00,36.1,26.59111579,48
 06/30  14:45:00,36.1,26.59111579,48
 06/30  15:00:00,36.1,26.59111579,48
 06/30  15:15:00,35.55,26.46484957,49.5
 06/30  15:30:00,35,26.32678199,51
 06/30  15:45:00,34.45,26.1773131,52.5
 06/30  16:00:00,33.9,26.01681645,54
 06/30  16:15:00,34.325,26.12280996,52.75
 06/30  16:30:00,34.75,26.22151694,51.5
 06/30  16:45:00,35.175,26.31273151,50.25
 06/30  17:00:00,35.6,26.39624194,49
 06/30  17:15:00,34.9,26.4520718,52
 06/30  17:30:00,34.2,26.47336049,55
 06/30  17:45:00,33.5,26.4621942,58
 06/30  18:00:00,32.8,26.42044909,61
 06/30  18:15:00,31.125,26.13242129,67.75
 06/30  18:30:00,29.45,25.71036949,74.5
 06/30  18:45:00,27.775,25.16832496,81.25
 06/30  19:00:00,26.1,24.51779733,88
 06/30  19:15:00,26.375,24.88599715,88.75
 06/30  19:30:00,26.65,25.255019,89.5
 06/30  19:45:00,26.925,25.62486923,90.25
 06/30  20:00:00,27.2,25.99551655,91
 06/30  20:15:00,27.475,25.84724506,88
 06/30  20:30:00,27.75,25.6873926,85
 06/30  20:45:00,28.025,25.51548648,82
 06/30  21:00:00,28.3,25.33102902,79
 06/30  21:15:00,28.1,25.25478475,79.75
 06/30  21:30:00,27.9,25.17710323,80.5
 06/30  21:45:00,27.7,25.09801733,81.25
 06/30  22:00:00,27.5,25.01752318,82
 06/30  22:15:00,27.3,24.82778818,82
 06/30  22:30:00,27.1,24.63808048,82
 06/30  22:45:00,26.9,24.44838433,82
 06/30  23:00:00,26.7,24.25870598,82
 06/30  23:15:00,26.5,23.96248606,81.25
 06/30  23:30:00,26.3,23.66678812,80.5
 06/30  23:45:00,26.1,23.37163786,79.75
 06/30  24:00:00,25.9,23.07703567,79
 07/01  00:15:00,25.725,23.29929817,81.75
 07/01  00:30:00,25.55,23.51270138,84.5
 07/01  00:45:00,25.375,23.71757514,87.25
 07/01  01:00:00,25.2,23.91417529,90
 07/01  01:15:00,25,23.71973225,90
 07/01  01:30:00,24.8,23.52529456,90
 07/01  01:45:00,24.6,23.33086719,90
 07/01  02:00:00,24.4,23.13644398,90
 07/01  02:15:00,24.2,23.13461693,91.5
 07/01  02:30:00,24,23.12966042,93
 07/01  02:45:00,23.8,23.12160991,94.5
 07/01  03:00:00,23.6,23.11054924,96
 07/01  03:15:00,23.4,22.91273142,96
 07/01  03:30:00,23.2,22.71491358,96
 07/01  03:45:00,23,22.51709305,96
 07/01  04:00:00,22.8,22.31928195,96
 07/01  04:15:00,22.8,22.31928195,96
 07/01  04:30:00,22.8,22.31928195,96
 07/01  04:45:00,22.8,22.31928195,96
 07/01  05:00:00,22.8,22.31928195,96
 07/01  05:15:00,23.35,22.61649072,94
 07/01  05:30:00,23.9,22.90515248,92
 07/01  05:45:00,24.45,23.18504815,90
 07/01  06:00:00,25,23.45597645,88
 07/01  06:15:00,25,23.45587855,88
 07/01  06:30:00,25,23.45576917,88
 07/01  06:45:00,25,23.45566743,88
 07/01  07:00:00,25,23.45555541,88
 07/01  07:15:00,25,23.45555541,88
 07/01  07:30:00,25,23.45555541,88
 07/01  07:45:00,25,23.45555541,88
 07/01  08:00:00,25,23.45555541,88
 07/01  08:15:00,25.275,23.52053777,86.5
 07/01  08:30:00,25.55,23.58150513,85
 07/01  08:45:00,25.825,23.63838164,83.5
 07/01  09:00:00,26.1,23.69107881,82
 07/01  09:15:00,25.825,23.49994324,82.5
 07/01  09:30:00,25.55,23.30777842,83
 07/01  09:45:00,25.275,23.11459263,83.5
 07/01  10:00:00,25,22.92038175,84
 07/01  10:15:00,25,22.92053381,84
 07/01  10:30:00,25,22.92067401,84
 07/01  10:45:00,25,22.92082274,84
 07/01  11:00:00,25,22.92097055,84
 07/01  11:15:00,24.725,22.85941701,85.5
 07/01  11:30:00,24.45,22.79382291,87
 07/01  11:45:00,24.175,22.72424859,88.5
 07/01  12:00:00,23.9,22.6507913,90
 07/01  12:15:00,24.175,22.72424859,88.5
 07/01  12:30:00,24.45,22.79382291,87
 07/01  12:45:00,24.725,22.85941701,85.5
 07/01  13:00:00,25,22.92097055,84
 07/01  13:15:00,25.275,23.01249186,82.75
 07/01  13:30:00,25.55,23.10071982,81.5
 07/01  13:45:00,25.825,23.18559644,80.25
 07/01  14:00:00,26.1,23.26705915,79
 07/01  14:15:00,26.1,23.26705915,79
 07/01  14:30:00,26.1,23.26705915,79
 07/01  14:45:00,26.1,23.26705915,79
 07/01  15:00:00,26.1,23.26705915,79
 07/01  15:15:00,26.1,23.2668635,79
 07/01  15:30:00,26.1,23.26666641,79
 07/01  15:45:00,26.1,23.26646845,79
 07/01  16:00:00,26.1,23.26627794,79
 07/01  16:15:00,26.1,23.26627794,79
 07/01  16:30:00,26.1,23.26627794,79
 07/01  16:45:00,26.1,23.26627794,79
 07/01  17:00:00,26.1,23.26627794,79
 07/01  17:15:00,25.825,23.18468385,80.25
 07/01  17:30:00,25.55,23.09970055,81.5
 07/01  17:45:00,25.275,23.01138226,82.75
 07/01  18:00:00,25,22.91979903,84
 07/01  18:15:00,24.725,22.85836201,85.5
 07/01  18:30:00,24.45,22.79289031,87
 07/01  18:45:00,24.175,22.72342546,88.5
 07/01  19:00:00,23.9,22.65008281,90
 07/01  19:15:00,23.625,22.57291125,91.5
 07/01  19:30:00,23.35,22.49198614,93
 07/01  19:45:00,23.075,22.40737916,94.5
 07/01  20:00:00,22.8,22.31914933,96
 07/01  20:15:00,22.8,22.13654199,94.5
 07/01  20:30:00,22.8,21.95266949,93
 07/01  20:45:00,22.8,21.76750572,91.5
 07/01  21:00:00,22.8,21.58104464,90
 07/01  21:15:00,22.65,21.52835558,90.75
 07/01  21:30:00,22.5,21.47467556,91.5
 07/01  21:45:00,22.35,21.42001666,92.25
 07/01  22:00:00,22.2,21.36439064,93
 07/01  22:15:00,21.925,21.09476928,93
 07/01  22:30:00,21.65,20.82516671,93
 07/01  22:45:00,21.375,20.55557863,93
 07/01  23:00:00,21.1,20.28599187,93
 07/01  23:15:00,21.375,20.55557863,93
 07/01  23:30:00,21.65,20.82516671,93
 07/01  23:45:00,21.925,21.09476928,93
 07/01  24:00:00,22.2,21.36439064,93
 07/02  00:15:00,22.2,21.36439064,93
 07/02  00:30:00,22.2,21.36439064,93
 07/02  00:45:00,22.2,21.36439064,93
 07/02  01:00:00,22.2,21.36439064,93
 07/02  01:15:00,22.2,21.36439064,93
 07/02  01:30:00,22.2,21.36439064,93
 07/02  01:45:00,22.2,21.36439064,93
 07/02  02:00:00,22.2,21.36439064,93
 07/02  02:15:00,22.2,21.36439064,93
 07/02  02:30:00,22.2,21.36439064,93
 07/02  02:45:00,22.2,21.36439064,93
 07/02  03:00:00,22.2,21.36439064,93
 07/02  03:15:00,22.2,21.36432054,93
 07/02  03:30:00,22.2,21.36425865,93
 07/02  03:45:00,22.2,21.36419581,93
 07/02  04:00:00,22.2,21.36414198,93
 07/02  04:15:00,22.35,21.41980217,92.25
 07/02  04:30:00,22.5,21.47452537,91.5
 07/02  04:45:00,22.65,21.52826656,90.75
 07/02  05:00:00,22.8,21.58104464,90
 07/02  05:15:00,22.8,21.58104464,90
 07/02  05:30:00,22.8,21.58104464,90
 07/02  05:45:00,22.8,21.58104464,90
 07/02  06:00:00,22.8,21.58104464,90
 07/02  06:15:00,22.8,21.58095682,90
 07/02  06:30:00,22.8,21.58086741,90
 07/02  06:45:00,22.8,21.58077639,90
 07/02  07:00:00,22.8,21.58068393,90
 07/02  07:15:00,23.075,21.6588436,88.5
 07/02  07:30:00,23.35,21.73316603,87
 07/02  07:45:00,23.625,21.80357526,85.5
 07/02  08:00:00,23.9,21.87000331,84
 07/02  08:15:00,24.175,22.13226621,84
 07/02  08:30:00,24.45,22.3945541,84
 07/02  08:45:00,24.725,22.65686973,84
 07/02  09:00:00,25,22.91921326,84
 07/02  09:15:00,25.3,23.06878336,83
 07/02  09:30:00,25.6,23.21576407,82
 07/02  09:45:00,25.9,23.36013229,81
 07/02  10:00:00,26.2,23.5018513,80
 07/02  10:15:00,26.45,23.62985036,79.25
 07/02  10:30:00,26.7,23.7562047,78.5
 07/02  10:45:00,26.95,23.88089828,77.75
 07/02  11:00:00,27.2,24.00390472,77
 07/02  11:15:00,27.35,24.03200099,76.25
 07/02  11:30:00,27.5,24.05886133,75.5
 07/02  11:45:00,27.65,24.0844528,74.75
 07/02  12:00:00,27.8,24.10876614,74
 07/02  12:15:00,27.8,24.10876614,74
 07/02  12:30:00,27.8,24.10876614,74
 07/02  12:45:00,27.8,24.10876614,74
 07/02  13:00:00,27.8,24.10876614,74
 07/02  13:15:00,27.8,24.10851446,74
 07/02  13:30:00,27.8,24.1082702,74
 07/02  13:45:00,27.8,24.10802502,74
 07/02  14:00:00,27.8,24.10777771,74
 07/02  14:15:00,27.8,24.10752943,74
 07/02  14:30:00,27.8,24.10727953,74
 07/02  14:45:00,27.8,24.10702804,74
 07/02  15:00:00,27.8,24.10678416,74
 07/02  15:15:00,27.8,24.10653936,74
 07/02  15:30:00,27.8,24.10628321,74
 07/02  15:45:00,27.8,24.10603571,74
 07/02  16:00:00,27.8,24.10578626,74
 07/02  16:15:00,27.65,24.0810967,74.75
 07/02  16:30:00,27.5,24.05515865,75.5
 07/02  16:45:00,27.35,24.02797443,76.25
 07/02  17:00:00,27.2,23.99959682,77
 07/02  17:15:00,27.35,24.02775129,76.25
 07/02  17:30:00,27.5,24.05469504,75.5
 07/02  17:45:00,27.65,24.08037568,74.75
 07/02  18:00:00,27.8,24.10480113,74
 07/02  18:15:00,27.65,23.96670786,74
 07/02  18:30:00,27.5,23.82862405,74
 07/02  18:45:00,27.35,23.69056176,74
 07/02  19:00:00,27.2,23.55250778,74
 07/02  19:15:00,26.925,23.59656827,76
 07/02  19:30:00,26.65,23.63356179,78
 07/02  19:45:00,26.375,23.66369551,80
 07/02  20:00:00,26.1,23.68713983,82
 07/02  20:15:00,26.1,23.68713983,82
 07/02  20:30:00,26.1,23.68713983,82
 07/02  20:45:00,26.1,23.68713983,82
 07/02  21:00:00,26.1,23.68713983,82
 07/02  21:15:00,25.55,23.44165121,84
 07/02  21:30:00,25,23.18652527,86
 07/02  21:45:00,24.45,22.9219926,88
 07/02  22:00:00,23.9,22.64831022,90
 07/02  22:15:00,23.9,22.64821847,90
 07/02  22:30:00,23.9,22.64812616,90
 07/02  22:45:00,23.9,22.64804171,90
 07/02  23:00:00,23.9,22.64795546,90
 07/02  23:15:00,23.9,22.45477996,88.5
 07/02  23:30:00,23.9,22.26015033,87
 07/02  23:45:00,23.9,22.06404678,85.5
 07/02  24:00:00,23.9,21.86644803,84
 07/03  00:15:00,23.625,21.80036953,85.5
 07/03  00:30:00,23.35,21.73030764,87
 07/03  00:45:00,23.075,21.65633964,88.5
 07/03  01:00:00,22.8,21.57852105,90
 07/03  01:15:00,22.8,21.57843406,90
 07/03  01:30:00,22.8,21.57834572,90
 07/03  01:45:00,22.8,21.57825572,90
 07/03  02:00:00,22.8,21.57816402,90
 07/03  02:15:00,22.8,21.57816402,90
 07/03  02:30:00,22.8,21.57816402,90
